"Survived","Pclass","Sex","Age","Fare","Embarked","familysize","title"
NA,3,"male",0.04,2.14593128294867,"S",0.693147180559945,"Mr."
NA,1,"female",0.0333333333333333,5.40618114642397,"S",0.693147180559945,"Miss."
NA,3,"female",0.0416666666666667,2.18089192271532,"S",0.693147180559945,"Miss."
NA,1,"male",0.0232558139534884,3.31600253559892,"S",0.693147180559945,"Mr."
NA,3,"female",0.037037037037037,2.69293656329216,"S",1.38629436111989,"Mrs."
NA,3,"female",0.0769230769230769,2.16714330529776,"Q",0.693147180559945,"Miss."
NA,3,"male",0.125,2.78783441383035,"C",1.38629436111989,"Master."
NA,2,"female",0.037037037037037,2.67414864942653,"S",0.693147180559945,"Miss."
NA,3,"male",0.0454545454545455,2.07944154167984,"S",0.693147180559945,"Mr."
NA,2,"male",0.0238095238095238,2.63905732961526,"S",0.693147180559945,"other"
NA,3,"female",0.037037037037037,3.13658058214137,"S",1.38629436111989,"Mrs."
NA,1,"male",0.0204081632653061,3.94150025094597,"C",0.693147180559945,"Mr."
NA,3,"male",0.0526315789473684,3.5660053559634,"S",1.79175946922805,"Mr."
NA,1,"female",0.0181818181818182,3.35762159894528,"C",0.693147180559945,"Mrs."
NA,3,"female",0.0434782608695652,2.29882804411633,"S",0.693147180559945,"Miss."
NA,3,"male",0.0454545454545455,2.14593128294867,"S",0.693147180559945,"Mr."
NA,3,"male",0.0357142857142857,2.10717829665144,"C",0.693147180559945,"Mr."
NA,3,"male",0.0416666666666667,2.70136121295141,"S",1.09861228866811,"Mr."
NA,3,"male",0.0363636363636364,2.10768880461794,"C",0.693147180559945,"Mr."
NA,3,"male",0.024390243902439,3.47777254588823,"S",2.07944154167984,"Mr."
NA,2,"female",0.0625,3.68887945411394,"S",1.38629436111989,"Miss."
NA,2,"female",0.0476190476190476,3.63098547569503,"S",0.693147180559945,"Miss."
NA,1,"male",0.0181818181818182,4.03320824701293,"C",1.09861228866811,"Mr."
NA,2,"female",0.027027027027027,3.68887945411394,"S",1.6094379124341,"Mrs."
NA,1,"female",0.0153846153846154,4.43269954916561,"C",1.38629436111989,"Mrs."
NA,2,"male",0.032258064516129,2.63905732961526,"S",0.693147180559945,"Mr."
NA,1,"male",0.0263157894736842,4.43269954916561,"C",1.38629436111989,"Mr."
NA,1,"female",0.0526315789473684,3.99083418585244,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0434782608695652,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,1,"female",0.0357142857142857,5.51552654424713,"C",1.38629436111989,"Mrs."
NA,2,"male",0.024390243902439,2.83321334405622,"S",0.693147180559945,"Mr."
NA,2,"female",0.0454545454545455,3.09104245335832,"S",1.09861228866811,"Miss."
NA,3,"male",0.0555555555555556,2.20276475771183,"S",1.38629436111989,"Mr."
NA,3,"female",0.037037037037037,4.25632167829882,"S",2.484906649788,"Miss."
NA,2,"male",0.024390243902439,2.63905732961526,"S",0.693147180559945,"Mr."
NA,2,"male",0.0285714285714286,3.29583686600433,"S",1.09861228866811,"Mr."
NA,1,"male",0.03125,3.29583686600433,"S",0.693147180559945,"Mr."
NA,3,"male",0.08,2.7408400239252,"S",1.38629436111989,"Master."
NA,2,"male",0.0161290322580645,2.59151638484626,"Q",0.693147180559945,"Mr."
NA,2,"male",0.111111111111111,3.51154543883102,"S",1.38629436111989,"Master."
NA,3,"male",0.0294117647058824,2.18089192271532,"S",0.693147180559945,"Mr."
NA,1,"male",0.142857142857143,4.90897164031976,"C",1.38629436111989,"Master."
NA,3,"female",0.0526315789473684,2.17190676935193,"S",0.693147180559945,"Miss."
NA,2,"male",0.0416666666666667,2.4423470353692,"S",0.693147180559945,"Mr."
NA,3,"female",0.03125,2.20964709733478,"S",0.693147180559945,"Mrs."
NA,3,"female",0.037037037037037,2.80336038090653,"Q",0.693147180559945,"Miss."
NA,3,"male",0.75187969924812,2.73436750941958,"S",1.38629436111989,"Master."
NA,1,"male",0.0208333333333333,5.43164561353988,"C",1.09861228866811,"other"
NA,2,"female",0.111111111111111,3.29583686600433,"S",1.38629436111989,"Miss."
NA,2,"male",0.0384615384615385,2.4423470353692,"S",0.693147180559945,"Mr."
NA,1,"male",0.04,3.28622414482127,"C",0.693147180559945,"Mr."
NA,3,"female",0.0277777777777778,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,2,"male",0.04,2.4423470353692,"S",0.693147180559945,"Mr."
NA,1,"female",0.0294117647058824,3.35762159894528,"C",0.693147180559945,"Miss."
NA,3,"male",0.0384615384615385,2.18557925524111,"S",0.693147180559945,"Mr."
NA,3,"male",0.0303030303030303,3.15806368547144,"S",0.693147180559945,"Mr."
NA,3,"male",0.04,2.08567209143047,"S",0.693147180559945,"Mr."
NA,2,"male",0.0555555555555556,4.31079912538551,"S",0.693147180559945,"Mr."
NA,2,"female",0.0163934426229508,3.29583686600433,"S",1.09861228866811,"Mrs."
NA,3,"female",0.0256410256410256,2.17190676935193,"S",2.07944154167984,"Miss."
NA,1,"male",0.0232558139534884,3.77276093809464,"S",0.693147180559945,"Mr."
NA,3,"female",0.05,2.18371146285563,"Q",0.693147180559945,"Miss."
NA,1,"male",0.0172413793103448,5.11118445372147,"S",1.38629436111989,"Mr."
NA,1,"female",0.0196078431372549,5.35894198836447,"C",1.38629436111989,"Mrs."
NA,3,"male",0.0454545454545455,2.20276475771183,"S",0.693147180559945,"Mr."
NA,2,"female",0.032258064516129,2.69855863166859,"C",1.09861228866811,"Miss."
NA,3,"male",0.0454545454545455,2.20276475771183,"S",0.693147180559945,"Mr."
NA,2,"female",0.0434782608695652,2.4423470353692,"S",0.693147180559945,"Mrs."
NA,3,"male",0.0454545454545455,2.17427433482601,"S",0.693147180559945,"Mr."
NA,1,"female",0.0185185185185185,3.34800052225782,"C",0.693147180559945,"Mrs."
NA,3,"female",0.0217391304347826,2.78783441383035,"C",1.38629436111989,"Mrs."
NA,3,"male",0.0416666666666667,2.17427433482601,"S",0.693147180559945,"Mr."
NA,3,"female",0.03125,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,3,"male",0.0240963855421687,2.77881927199042,"S",0.693147180559945,"Mr."
NA,2,"male",0.027027027027027,2.63905732961526,"S",0.693147180559945,"Mr."
NA,2,"male",0.0666666666666667,4.18965474202643,"S",0.693147180559945,"Mr."
NA,1,"female",0.0454545454545455,3.31600253559892,"S",0.693147180559945,"Miss."
NA,3,"male",0.0454545454545455,2.0143428636837,"S",1.09861228866811,"Mr."
NA,3,"male",0.05,2.18371146285563,"Q",0.693147180559945,"Mr."
NA,1,"male",0.025,4.2805931204649,"C",1.09861228866811,"Mr."
NA,3,"male",0.0476190476190476,2.18089192271532,"S",0.693147180559945,"Mr."
NA,1,"male",0.0153846153846154,4.33401741548752,"C",1.09861228866811,"Mr."
NA,3,"male",0.0476190476190476,2.10717829665144,"C",0.693147180559945,"Mr."
NA,2,"female",0.0526315789473684,2.63905732961526,"S",1.38629436111989,"Miss."
NA,1,"female",0.0204081632653061,4.67679292966106,"C",1.09861228866811,"Mrs."
NA,1,"female",0.0178571428571429,3.35762159894528,"C",0.693147180559945,"Mrs."
NA,2,"female",0.0217391304347826,3.43398720448515,"S",1.38629436111989,"Mrs."
NA,1,"male",0.0217391304347826,4.90897164031976,"C",1.38629436111989,"Mr."
NA,3,"male",0.0240963855421687,2.18464579512936,"S",0.693147180559945,"Mr."
NA,3,"male",0.0645161290322581,3.19663021592088,"S",1.6094379124341,"Master."
NA,1,"male",0.0238095238095238,3.96769420279861,"S",1.09861228866811,"Mr."
NA,2,"female",0.0434782608695652,3.09104245335832,"S",0.693147180559945,"Mrs."
NA,2,"male",0.0232558139534884,3.51154543883102,"S",1.38629436111989,"Mr."
NA,2,"female",0.0333333333333333,3.29583686600433,"S",1.09861228866811,"Mrs."
NA,3,"female",0.0526315789473684,2.73788081106088,"C",1.09861228866811,"Mrs."
NA,2,"female",0.520833333333333,3.35863776724336,"S",1.6094379124341,"Miss."
NA,3,"male",0.0476190476190476,2.1888563276657,"S",0.693147180559945,"Mr."
NA,1,"male",0.0357142857142857,4.92565240379023,"C",1.09861228866811,"Mr."
NA,3,"male",0.04,2.3345681388471,"S",0.693147180559945,"Mr."
NA,3,"male",0.0298507462686567,2.35137525716348,"S",0.693147180559945,"Mr."
NA,3,"male",0.0384615384615385,2.14593128294867,"S",0.693147180559945,"Mr."
NA,3,"male",0.0384615384615385,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"male",0.0344827586206897,2.20276475771183,"S",0.693147180559945,"Mr."
NA,2,"female",0.05,2.63905732961526,"S",0.693147180559945,"Miss."
NA,3,"male",0.0454545454545455,2.17190676935193,"S",0.693147180559945,"Mr."
NA,3,"male",0.0266666666666667,2.91235066461494,"S",1.09861228866811,"Mr."
NA,3,"male",0.0454545454545455,2.18089192271532,"S",0.693147180559945,"Mr."
NA,2,"female",0.0333333333333333,3.17805383034795,"S",1.38629436111989,"Mrs."
NA,3,"female",0.5,2.57895087709735,"S",1.38629436111989,"Miss."
NA,2,"male",0.032258064516129,2.62012931972974,"C",0.693147180559945,"Mr."
NA,3,"male",0.0298507462686567,2.18557925524111,"S",0.693147180559945,"Mr."
NA,1,"male",0.0163934426229508,0,"S",0.693147180559945,"Mr."
NA,3,"male",0.04,2.14593128294867,"S",0.693147180559945,"Mr."
NA,3,"female",0.0416666666666667,2.20276475771183,"S",0.693147180559945,"Miss."
NA,3,"male",0.0555555555555556,2.26825241391354,"S",0.693147180559945,"Mr."
NA,1,"male",0.0212765957446809,4.33390855710365,"C",0.693147180559945,"Mr."
NA,3,"male",0.0434782608695652,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,1,"female",0.037037037037037,4.92565240379023,"C",1.09861228866811,"Mrs."
NA,3,"female",0.0769230769230769,2.80336038090653,"Q",1.09861228866811,"Miss."
NA,3,"male",0.0512820512820513,2.10717829665144,"C",0.693147180559945,"Mr."
NA,2,"female",0.0476190476190476,3.29583686600433,"S",1.09861228866811,"Miss."
NA,2,"male",0.0344827586206897,2.4423470353692,"S",0.693147180559945,"Mr."
NA,2,"male",0.024390243902439,3.29583686600433,"S",1.09861228866811,"Mr."
NA,2,"male",0.032258064516129,3.09104245335832,"S",1.09861228866811,"Mr."
NA,2,"male",0.0434782608695652,2.4423470353692,"S",0.693147180559945,"Mr."
NA,3,"female",0.0416666666666667,2.26825241391354,"S",0.693147180559945,"Miss."
NA,3,"male",0.571428571428571,2.69293656329216,"S",1.38629436111989,"Master."
NA,3,"female",0.05,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,3,"female",0.1,2.78783441383035,"C",1.38629436111989,"Miss."
NA,3,"female",0.333333333333333,3.05459063056034,"S",1.38629436111989,"Miss."
NA,3,"male",0.027027027027027,2.11021320034659,"S",0.693147180559945,"Mr."
NA,3,"male",0.0454545454545455,2.11021320034659,"S",0.693147180559945,"Mr."
NA,1,"male",0.04,4.42204870934354,"S",1.09861228866811,"Mr."
NA,3,"male",0.0434782608695652,2.10768880461794,"C",0.693147180559945,"Mr."
NA,3,"male",0.0454545454545455,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"male",0.025,3.70376806660769,"S",0.693147180559945,"Mr."
NA,3,"female",0.032258064516129,2.07317192866624,"Q",0.693147180559945,"Miss."
NA,3,"male",0.0425531914893617,2.10768880461794,"C",0.693147180559945,"Mr."
NA,1,"male",0.0185185185185185,4.41713191990488,"S",1.38629436111989,"other"
NA,3,"male",0.027027027027027,2.35137525716348,"S",0.693147180559945,"Mr."
NA,3,"male",0.037037037037037,2.18557925524111,"S",0.693147180559945,"Mr."
NA,2,"female",0.5,3.75136587112538,"C",1.6094379124341,"Miss."
NA,3,"male",0.0416666666666667,3.12144820486882,"C",1.38629436111989,"Mr."
NA,1,"male",0.032258064516129,3.83945231259331,"S",0.693147180559945,"Mr."
NA,3,"male",0.0333333333333333,2.18089192271532,"S",0.693147180559945,"Mr."
NA,3,"male",0.0303030303030303,2.17190676935193,"S",0.693147180559945,"Mr."
NA,2,"male",0.0294117647058824,2.77544713308826,"C",0.693147180559945,"Mr."
NA,2,"male",0.0227272727272727,3.09104245335832,"S",1.09861228866811,"Mr."
NA,3,"male",0.04,2.26825241391354,"S",0.693147180559945,"Mr."
NA,3,"female",0.032258064516129,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,1,"female",0.0153846153846154,3.31600253559892,"S",1.38629436111989,"Mrs."
NA,1,"male",0.032258064516129,5.02749241116268,"S",1.6094379124341,"Mr."
NA,3,"male",0.546448087431694,2.33698651971138,"S",1.09861228866811,"Master."
NA,1,"male",0.0178571428571429,4.5485998344997,"S",1.38629436111989,"Mr."
NA,3,"female",0.0217391304347826,2.71524426168245,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0526315789473684,2.26825241391354,"S",0.693147180559945,"Mr."
NA,3,"male",0.0434782608695652,2.10717829665144,"C",0.693147180559945,"Mr."
NA,3,"male",0.027027027027027,2.148850993052,"S",0.693147180559945,"Mr."
NA,3,"female",0.0263157894736842,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,1,"female",0.0178571428571429,4.91730069488021,"C",0.693147180559945,"Mrs."
NA,3,"female",0.0555555555555556,2.16714330529776,"Q",0.693147180559945,"Miss."
NA,1,"male",0.0172413793103448,4.99396918278707,"C",1.09861228866811,"Mr."
NA,2,"male",0.05,2.4423470353692,"S",0.693147180559945,"Mr."
NA,3,"male",0.0357142857142857,2.18089192271532,"S",0.693147180559945,"Mr."
NA,2,"male",0.0434782608695652,3.48124008933569,"S",1.38629436111989,"Mr."
NA,3,"male",0.037037037037037,2.17190676935193,"S",0.693147180559945,"Mr."
NA,3,"male",0.0384615384615385,2.10768880461794,"C",0.693147180559945,"Mr."
NA,2,"male",0.037037037037037,2.63905732961526,"S",0.693147180559945,"Mr."
NA,1,"male",0.0294117647058824,3.31600253559892,"S",0.693147180559945,"Mr."
NA,1,"female",0.025,5.35817698994543,"S",0.693147180559945,"Miss."
NA,3,"male",0.0416666666666667,2.08567209143047,"S",0.693147180559945,"Mr."
NA,2,"female",0.0769230769230769,3.68887945411394,"S",1.6094379124341,"Miss."
NA,1,"male",0.0212765957446809,4.38452351487247,"C",0.693147180559945,"Mr."
NA,2,"male",0.0333333333333333,3.29583686600433,"S",1.09861228866811,"Mr."
NA,2,"male",0.0454545454545455,2.63905732961526,"S",0.693147180559945,"Mr."
NA,2,"female",0.0204081632653061,3.63098547569503,"S",1.38629436111989,"Mrs."
NA,1,"male",0.025,3.42426265459315,"C",0.693147180559945,"Mr."
NA,3,"male",0.0363636363636364,2.10717829665144,"C",0.693147180559945,"Mr."
NA,3,"female",0.05,2.81790261307123,"C",1.38629436111989,"Mrs."
NA,3,"male",0.0357142857142857,2.18557925524111,"S",0.693147180559945,"Mr."
NA,1,"male",0.032258064516129,3.29583686600433,"S",0.693147180559945,"Mr."
NA,2,"male",0.0303030303030303,2.63905732961526,"S",0.693147180559945,"Mr."
NA,3,"male",0.025,2.10768880461794,"C",1.38629436111989,"Mr."
NA,2,"male",0.0384615384615385,3.48124008933569,"S",0.693147180559945,"Mr."
NA,3,"male",0.0645161290322581,2.10768880461794,"C",0.693147180559945,"Master."
NA,2,"male",0.0526315789473684,2.4423470353692,"S",0.693147180559945,"Mr."
NA,3,"male",0.0303030303030303,2.1493406690595,"S",0.693147180559945,"Mr."
NA,3,"male",0.037037037037037,4.25632167829882,"S",2.484906649788,"Mr."
NA,1,"female",0.0169491525423729,6.2409173547591,"C",1.09861228866811,"Mrs."
NA,3,"male",0.166666666666667,2.7408400239252,"S",1.38629436111989,"Master."
NA,3,"female",0.0588235294117647,2.15755932094379,"S",0.693147180559945,"Miss."
NA,2,"male",0.037037037037037,2.63905732961526,"S",0.693147180559945,"Mr."
NA,3,"female",0.0256410256410256,2.10768880461794,"C",0.693147180559945,"Mrs."
NA,2,"male",0.04,2.67414864942653,"S",0.693147180559945,"Mr."
NA,2,"female",0.03125,3.09104245335832,"S",0.693147180559945,"Miss."
NA,1,"female",0.0217391304347826,4.16446590785364,"C",1.09861228866811,"Mrs."
NA,2,"male",0.0384615384615385,2.4423470353692,"S",0.693147180559945,"Mr."
NA,2,"male",0.0526315789473684,4.31079912538551,"S",0.693147180559945,"Mr."
NA,2,"male",0.02,4.18965474202643,"S",1.6094379124341,"Mr."
NA,3,"female",0.854700854700855,3.07153523696949,"S",1.6094379124341,"Miss."
NA,1,"male",0.0196078431372549,3.29583686600433,"S",0.693147180559945,"Mr."
NA,1,"female",0.0166666666666667,3.96041690061721,"S",1.38629436111989,"Mrs."
NA,3,"male",0.0384615384615385,2.18371146285563,"S",0.693147180559945,"Mr."
NA,3,"male",0.05,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"female",0.032258064516129,2.80638610182307,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0645161290322581,4.25632167829882,"S",2.484906649788,"Master."
NA,2,"female",0.04,3.63769667993459,"C",1.38629436111989,"Mrs."
NA,2,"female",0.03125,3.09104245335832,"S",0.693147180559945,"Mrs."
NA,3,"male",0.0357142857142857,2.26825241391354,"S",0.693147180559945,"Mr."
NA,1,"female",0.0384615384615385,4.03320824701293,"C",1.09861228866811,"Mrs."
NA,3,"female",0.0434782608695652,4.25632167829882,"S",2.484906649788,"Mrs."
NA,3,"male",0.025,2.73814607592293,"C",1.09861228866811,"Mr."
NA,3,"female",0.0434782608695652,3.70592091996879,"S",0.693147180559945,"Miss."
NA,1,"female",0.0217391304347826,4.10098910494077,"C",1.09861228866811,"Mrs."
NA,2,"male",0.0333333333333333,2.69855863166859,"C",0.693147180559945,"Mr."
NA,2,"male",0.0454545454545455,2.52572864430826,"S",1.09861228866811,"Mr."
NA,1,"female",0.03125,4.90897164031976,"C",0.693147180559945,"Miss."
NA,1,"male",0.02,0,"S",0.693147180559945,"Mr."
NA,2,"male",0.0222222222222222,2.63905732961526,"S",0.693147180559945,"Mr."
NA,1,"female",0.0181818181818182,4.41713191990488,"S",1.38629436111989,"Mrs."
NA,1,"female",0.0217391304347826,5.57357887212435,"C",0.693147180559945,"Miss."
NA,3,"female",0.0434782608695652,2.26825241391354,"S",1.38629436111989,"Miss."
NA,2,"male",0.0454545454545455,2.52572864430826,"S",0.693147180559945,"Mr."
NA,1,"male",0.0178571428571429,3.93182563272433,"S",0.693147180559945,"Mr."
NA,3,"male",0.166666666666667,3.47777254588823,"S",2.07944154167984,"Master."
NA,3,"male",0.0384615384615385,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"male",0.037037037037037,2.18371146285563,"Q",0.693147180559945,"Mr."
NA,3,"female",0.024390243902439,2.7408400239252,"S",0.693147180559945,"Mrs."
NA,3,"female",0.05,2.83907846350861,"S",1.09861228866811,"Mrs."
NA,2,"male",0.0333333333333333,2.6300886596325,"S",0.693147180559945,"Mr."
NA,2,"female",0.04,4.18965474202643,"S",1.6094379124341,"Miss."
NA,3,"male",0.04,2.17190676935193,"S",0.693147180559945,"Mr."
NA,2,"male",0.0172413793103448,2.63905732961526,"S",0.693147180559945,"Mr."
NA,3,"male",0.0454545454545455,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"male",0.142857142857143,3.09444574649002,"S",1.79175946922805,"Master."
NA,1,"male",0.0416666666666667,4.5485998344997,"S",0.693147180559945,"Mr."
NA,1,"female",0.0192307692307692,3.6988297849671,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0714285714285714,3.05635689537043,"S",1.38629436111989,"Master."
NA,2,"male",0.0208333333333333,2.4423470353692,"S",0.693147180559945,"Mr."
NA,3,"male",0.0333333333333333,3.13658058214137,"S",1.79175946922805,"Mr."
NA,1,"female",0.0526315789473684,4.11087386417331,"S",1.09861228866811,"Mrs."
NA,3,"male",0.04,2.11021320034659,"Q",0.693147180559945,"Mr."
NA,1,"female",0.0204081632653061,4.38452351487247,"C",1.38629436111989,"Mrs."
NA,3,"male",0.0434782608695652,2.17190676935193,"S",0.693147180559945,"Mr."
NA,3,"male",0.03125,2.16714330529776,"Q",0.693147180559945,"Mr."
NA,1,"female",0.032258064516129,5.11118445372147,"S",0.693147180559945,"Miss."
NA,2,"male",0.0256410256410256,3.09104245335832,"S",1.09861228866811,"Mr."
NA,1,"female",0.0434782608695652,4.10098910494077,"C",1.09861228866811,"Miss."
NA,1,"male",0.0555555555555556,3.87328217711172,"S",0.693147180559945,"Mr."
NA,1,"male",0.0227272727272727,3.35762159894528,"C",1.09861228866811,"Mr."
NA,2,"male",0.0476190476190476,2.6988412620169,"C",0.693147180559945,"Mr."
NA,2,"male",0.0416666666666667,2.4423470353692,"S",1.09861228866811,"Mr."
NA,1,"male",0.0196078431372549,5.35894198836447,"C",1.38629436111989,"Mr."
NA,3,"female",0.037037037037037,2.16571097683201,"Q",0.693147180559945,"Miss."
NA,3,"female",0.25,2.69293656329216,"S",1.38629436111989,"Miss."
NA,3,"female",0.037037037037037,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,1,"female",0.0263157894736842,4.51085950651685,"Q",1.09861228866811,"Mrs."
NA,3,"female",0.0344827586206897,2.17190676935193,"S",0.693147180559945,"Miss."
NA,3,"male",0.0384615384615385,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"female",0.025,4.69957086140958,"C",0.693147180559945,"other"
NA,3,"male",0.0253164556962025,2.11021320034659,"S",0.693147180559945,"Mr."
NA,3,"male",0.0298507462686567,2.20276475771183,"S",0.693147180559945,"Mr."
NA,3,"male",0.142857142857143,3.15095238133927,"C",1.38629436111989,"Master."
